latitude,longitude
-34.61768,-58.444435
33.888523,35.503513
-13.567978,-74.522948
35.772163,140.321777
-13.163874,-74.223564
-11.967368,-76.978462
13.594212,-88.774648
14.065404,-86.024135
13.92403,-86.08498
-13.152712,-74.218628
33.550434,35.370964
34.034916,36.227844
7.216105,-73.024979
33.550434,35.370964
33.266151,35.214058
54.607712,-5.95621
33.888523,35.503513
13.7682,-88.129139
33.266151,35.214058
14.566277,-90.287775
-11.967368,-76.978462
-13.531688,-71.966924
33.550434,35.370964
33.810059,35.597287
-12.939782,-74.247478
-13.152712,-74.218628
-13.112405,-74.099228
-14.31884,-74.378173
13.594212,-88.774648
13.890449,-89.579945
13.83553,-88.985462
33.714665,35.7697
33.619901,35.822714
-13.531688,-71.966924
-13.531688,-71.966924
-13.531688,-71.966924
-13.531688,-71.966924
-34.170331,-70.740822
-33.916667,-70.733333
-33.729698,-70.742984
31.192114,34.449473
33.888523,35.503513
-13.242055,-74.35445
-10.403488,-77.396721
33.377007,35.483707
33.647426,35.587334
1.7767,-76.1736
-34.61768,-58.444435
-16.409501,-71.537384
-16.409501,-71.537384
-11.967368,-76.978462
-13.242055,-74.35445
1.851988,-76.046976
-11.967368,-76.978462
-11.967368,-76.978462
-20.374682,28.321355
33.550434,35.370964
-8.35,-78.4
6.598449,-75.011559
-26.252697,27.870275
-11.967368,-76.978462
-7.162225,-78.512094
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
33.888523,35.503513
33.888523,35.503513
10.413711,-75.533549
34.438094,35.830837
54.255696,-5.948804
-10.683594,-76.25621
34.438094,35.830837
34.438094,35.830837
34.438094,35.830837
34.438094,35.830837
33.550434,35.370964
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
41.106178,28.689863
-7.815617,-78.048885
-10.683594,-76.25621
-11.967368,-76.978462
31.530243,35.094162
6.09188,-75.63615
14.065404,-86.024135
13.92403,-86.08498
-26.252697,27.870275
-13.152712,-74.218628
32.194591,34.980305
12.961756,-86.344276
33.550434,35.370964
5.975153,-74.586142
15.520346,-91.163201
15.542342,-91.165829
43.258434,-2.921819
33.888523,35.503513
33.888523,35.503513
34.355177,35.732009
34.438094,35.830837
33.888523,35.503513
0.435951,-75.52767
13.27417,-88.05611
-11.967368,-76.978462
-11.967368,-76.978462
43.291618,-1.977903
41.890961,12.490069
-33.050125,-71.612251
13.933732,-89.025836
33.377007,35.483707
33.714357,35.769359
-11.967368,-76.978462
-11.967368,-76.978462
37.99749,23.762728
43.291618,-1.977903
43.291618,-1.977903
14.135781,-89.029769
-10.393056,-76.440556
43.291618,-1.977903
13.69288,-89.199161
33.714357,35.769359
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-34.68631,-58.528473
37.99749,23.762728
13.631126,-86.528927
-11.967368,-76.978462
-11.967368,-76.978462
-13.152712,-74.218628
-13.163874,-74.223564
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-13.152712,-74.218628
-13.152712,-74.218628
-12.939782,-74.247478
31.214128,75.195393
45.072731,7.679541
13.186785,-86.92316
-16.409501,-71.537384
-16.409501,-71.537384
-30.364923,27.614002
10.47692,-73.25049
31.326015,75.576183
10.47692,-73.25049
-13.152712,-74.218628
42.815372,-1.653616
15.408333,-91.147222
13.69288,-89.199161
-33.366238,-70.505302
-33.366238,-70.505302
54.603826,-7.168991
-11.967368,-76.978462
3.429344,-76.516037
31.771599,35.2034
51.504387,-0.140041
13.69288,-89.199161
10.912396,-83.908752
-26.160098,27.872807
-26.160098,27.872807
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-19.572167,-65.75499
31.771599,35.2034
31.621017,35.138527
14.622869,-90.529068
2.535935,-75.52767
35.571462,139.373176
13.536835,-88.780584
-12.787149,-74.973207
-12.787149,-74.973207
7.116294,-73.120026
7.116294,-73.120026
7.116294,-73.120026
3.429344,-76.516037
-12.939782,-74.247478
36.201721,37.14352
33.829193,35.573387
33.619901,35.822714
31.530243,35.094162
31.530243,35.094162
33.816854,35.536044
-13.014551,-74.444904
-11.495531,-77.207192
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-13.152712,-74.218628
43.31137,-3.055952
-13.152712,-74.218628
10.944955,-83.737732
35.772163,140.321777
-14.31884,-74.378173
-13.152712,-74.218628
-13.163874,-74.223564
-13.152712,-74.218628
35.281341,139.6722
35.488587,139.407673
35.689125,139.747742
35.689125,139.747742
-13.014551,-74.444904
-13.152712,-74.218628
-13.152712,-74.218628
-28.626902,28.45635
-13.152712,-74.218628
2.44186,-76.60617
33.714357,35.769359
6.242026,-75.564766
6.242026,-75.564766
6.242026,-75.564766
27.706604,68.848197
29.591325,52.58361
42.786839,-73.971519
-29.861824,31.008293
31.530243,35.094162
31.530243,35.094162
33.888523,35.503513
-13.152712,-74.218628
6.242026,-75.564766
4.667128,-74.106056
13.595253,-88.448924
6.242026,-75.564766
-29.861824,31.008293
-26.160098,27.872807
4.667128,-74.106056
4.667128,-74.106056
33.377007,35.483707
48.856644,2.34233
54.255696,-5.948804
54.262926,-5.925232
54.592408,-6.7702
-13.152712,-74.218628
-13.152712,-74.218628
33.888523,35.503513
12.906885,-83.524165
12.777393,-83.78403
54.607712,-5.95621
54.607712,-5.95621
54.607712,-5.95621
54.607712,-5.95621
54.607712,-5.95621
33.377007,35.483707
41.918891,8.737554
7.116294,-73.120026
13.487179,-88.765032
13.90668,-88.157021
12.906885,-83.524165
54.607712,-5.95621
-11.967368,-76.978462
-11.967368,-76.978462
42.440902,-3.494809
42.440902,-3.494809
42.440902,-3.494809
42.440902,-3.494809
8.994269,-79.518792
-33.366238,-70.505302
33.857715,35.568423
33.707089,35.673557
54.328629,-5.716669
54.462837,-7.026944
-13.755419,-73.78756
54.077313,-6.608787
-34.61768,-58.444435
6.313712,-73.950146
50.836426,4.367415
54.717441,-7.232568
-11.967368,-76.978462
8.994269,-79.518792
-13.152712,-74.218628
48.856644,2.34233
43.604652,1.444209
43.604652,1.444209
13.7682,-88.129139
54.607712,-5.95621
54.62486,-7.10829
-14.31884,-74.378173
51.504387,-0.140041
18.386932,-66.061127
13.69288,-89.199161
-13.152712,-74.218628
-13.152712,-74.218628
-13.152712,-74.218628
-13.152712,-74.218628
-13.152712,-74.218628
-13.152712,-74.218628
6.242026,-75.564766
33.785593,35.541903
13.091683,-86.000314
54.607712,-5.95621
-11.002307,-76.364768
-13.152712,-74.218628
40.465595,-3.696263
41.656285,-0.876533
41.656285,-0.876533
-22.567335,17.083271
8.994269,-79.518792
8.994269,-79.518792
-12.825945,-74.111516
8.994269,-79.518792
54.607712,-5.95621
8.994269,-79.518792
8.994269,-79.518792
8.994269,-79.518792
33.888523,35.503513
-33.366238,-70.505302
15.683333,-91.8
8.994269,-79.518792
-13.152712,-74.218628
35.724533,51.40519
35.724533,51.40519
6.313712,-73.950146
14.511189,-91.508761
13.738762,-89.054916
13.933732,-89.025836
13.83553,-88.985462
13.71667,-88.73333
13.631126,-86.528927
13.662336,-86.437449
54.607712,-5.95621
13.631126,-86.528927
54.607712,-5.95621
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
13.79833,-89.17889
13.233333,-86.7
13.131923,-86.345742
42.84964,-2.692359
-11.185346,18.440938
13.719546,-88.360633
-6.875968,-79.922097
12.538409,-85.573921
54.607712,-5.95621
54.607712,-5.95621
-7.861217,-77.941739
-11.967368,-76.978462
-8.111825,-79.02866
4.667128,-74.106056
-11.967368,-76.978462
12.888862,-84.325388
12.888862,-84.325388
12.672289,-83.545133
13.193481,-84.072455
-11.967368,-76.978462
-12.916667,-73.833333
-11.967368,-76.978462
-11.967368,-76.978462
-12.590426,13.416202
-13.152712,-74.218628
-13.163874,-74.223564
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-13.152712,-74.218628
43.258434,-2.921819
34.438094,35.830837
6.242026,-75.564766
4.667128,-74.106056
14.446178,-84.575687
-6.774056,-79.843559
38.725299,-9.150036
6.158305,-73.448753
13.97556,-89.34
32.37578,-86.303036
-33.045632,-71.620529
-36.816006,-73.037659
-35.595466,-71.729713
6.648938,-75.460791
45.511795,-122.675629
43.258434,-2.921819
-33.469115,-70.641997
-33.469115,-70.641997
6.242026,-75.564766
43.303261,-2.204363
35.724533,51.40519
31.771599,35.2034
13.79833,-89.17889
13.69288,-89.199161
33.877773,35.679853
11.24243,-84.79098
54.607712,-5.95621
4.74871,-75.91319
11.24243,-84.79098
-33.366238,-70.505302
-14.063467,-75.729381
41.400635,2.150913
41.400635,2.150913
41.400635,2.150913
41.400635,2.150913
41.400635,2.150913
41.400635,2.150913
-13.585,-72.059722
-12.57906,-74.228928
13.586201,-88.750773
13.253889,-88.247778
13.78543,-88.22335
14.868736,-91.621346
15.398478,-89.6411
11.154461,-84.607354
-0.211188,-78.522629
-29.306434,27.479972
43.545261,-5.661926
43.545261,-5.661926
6.48927,-74.40176
13.47417,-88.01694
13.653775,-88.681393
13.78543,-88.22335
54.819164,-7.467909
3.429344,-76.516037
34.438094,35.830837
33.888523,35.503513
-51.692214,-57.8589
31.995965,35.27111
7.172043,-75.763873
54.600305,-7.298402
-26.184113,28.033232
54.521248,-7.724795
-26.184113,28.033232
-13.152712,-74.218628
-11.967368,-76.978462
-13.152712,-74.218628
-13.152712,-74.218628
-13.152712,-74.218628
34.034916,36.227844
14.632531,-61.069298
53.361675,-6.245485
13.174408,-86.612595
13.78543,-88.22335
13.447063,-88.556531
13.536835,-88.780584
13.43204,-88.592239
13.316667,-88.583333
13.27417,-88.05611
13.703735,-88.804566
13.853697,-85.593154
13.174408,-86.612595
50.11797,8.644191
-33.366238,-70.505302
-33.366238,-70.505302
-33.366238,-70.505302
-33.366238,-70.505302
-33.366238,-70.505302
13.69288,-89.199161
13.69288,-89.199161
14.622869,-90.529068
-26.184895,-58.175415
-12.5199,-75.007
42.331685,-83.047924
42.308649,-83.482158
14.331414,-89.442393
45.469212,9.174508
-33.366238,-70.505302
6.313712,-73.950146
13.85077,-88.90406
13.536835,-88.780584
-33.366238,-70.505302
37.208975,-93.291564
42.331685,-83.047924
35.724533,51.40519
9.666399,80.020477
6.643708,-73.653621
6.313712,-73.950146
13.676944,-89.279722
13.130707,-85.971684
-34.61768,-58.444435
33.888523,35.503513
6.313707,-73.950118
-2.170832,-79.922359
13.130707,-85.971684
10.3,-61.45
13.258883,-88.731356
2.19673,-75.62909
43.091463,-0.045726
43.271382,-2.049934
-33.366238,-70.505302
54.250039,-6.703625
26.72357,67.769319
9.666399,80.020477
43.604652,1.444209
12.966667,-83.533333
2.56426,-72.637985
30.476639,74.511172
48.856644,2.34233
-33.366238,-70.505302
43.604652,1.444209
13.215073,-86.109998
13.70134,-85.89823
13.195382,-86.167644
-12.97199,-38.501101
39.163625,-86.482511
-16.509317,-68.10434
35.724533,51.40519
6.242026,-75.564766
35.724533,51.40519
5.85936,-73.96559
15.562116,-90.415697
15.275546,-90.238029
38.908642,-77.015381
2.064722,-75.5275
0.869892,-73.841906
13.957222,-89.189722
13.916667,-88.233333
13.491242,-88.173134
15.987447,-90.784191
41.613405,2.657364
1.851988,-76.046976
13.772142,-88.07664
34.438094,35.830837
43.411483,-3.412477
51.504387,-0.140041
13.536835,-88.780584
14.070743,-88.905453
14.088915,-88.957833
37.99749,23.762728
-25.718321,28.408798
14.596051,120.978666
-8.554768,-77.62927
15.45,-90.666667
13.880321,-86.1678
13.062052,-85.032064
12.924807,-85.97294
40.697132,-73.931351
13.69288,-89.199161
4.667128,-74.106056
6.95284,-71.87514
13.6,-88.85
13.52796,-86.71346
12.924807,-85.97294
13.130707,-85.971684
12.86104,-86.4442
4.51727,-75.70608
14.0833,-87.2167
54.819164,-7.467909
5.927075,-75.671684
15.50167,-88.02774
-34.61768,-58.444435
-13.65311,-73.95396
-13.65311,-73.95396
14.927161,-92.099323
13.788421,-86.085455
13.174408,-86.612595
55.011562,-7.312045
13.69288,-89.199161
33.888523,35.503513
14.622869,-90.529068
14.147318,-89.519693
13.564854,-86.028297
13.7229,-86.13852
15.766786,-86.833055
52.50153,13.401851
-26.184113,28.033232
13.933732,-89.025836
13.957222,-89.189722
13.957222,-89.189722
13.69288,-89.199161
13.988966,-88.983862
-32.842552,27.442833
48.856644,2.34233
48.856644,2.34233
-13.152712,-74.218628
48.856644,2.34233
38.908642,-77.015381
13.495364,-88.979678
13.883333,-88.966667
13.888888,-88.901631
13.729643,-87.569391
13.4138,-86.6111
54.607712,-5.95621
-7.623759,-78.046063
-33.469115,-70.641997
14.051883,-89.435711
13.967553,-89.139633
15.50167,-88.02774
13.718889,-89.724167
-33.366238,-70.505302
33.888523,35.503513
51.504387,-0.140041
51.504387,-0.140041
51.504387,-0.140041
11.544088,-72.90688
6.242026,-75.564766
10.832308,-73.667622
7.89014,-75.66967
13.69288,-89.199161
-6.779131,-79.83942
-25.748281,28.212069
17.179188,-91.255602
13.69288,-89.199161
-9.515695,17.816622
-33.366238,-70.505302
-33.366238,-70.505302
-33.366238,-70.505302
6.828333,-75.513056
-7.861217,-77.941739
-7.861217,-77.941739
13.576206,-86.657654
-7.861217,-77.941739
-7.910953,-77.907461
6.828333,-75.513056
-7.815617,-78.048885
8.09242,-76.72738
14.581397,-85.555186
54.607712,-5.95621
54.607712,-5.95621
54.607712,-5.95621
54.607712,-5.95621
-13.085123,-74.392929
13.491242,-88.173134
10.947564,-83.735898
13.08956,-86.354361
13.08956,-86.354361
-12.990833,-74.225278
-11.967368,-76.978462
-15.077533,-73.896667
13.491242,-88.173134
13.491242,-88.173134
13.491242,-88.173134
13.491242,-88.173134
14.821381,-89.387197
-10.342906,-76.291959
-11.967368,-76.978462
13.483333,-88.466667
13.876944,-89.173556
13.536835,-88.780584
54.607712,-5.95621
54.607712,-5.95621
-6.034766,-76.973892
-12.043241,-77.042954
-33.366238,-70.505302
13.69288,-89.199161
13.69288,-89.199161
13.69288,-89.199161
13.69288,-89.199161
15.50167,-88.02774
43.267549,-1.975814
43.291618,-1.977903
3.194857,-75.645906
13.893053,-89.164932
13.893053,-89.164932
13.775755,-89.217286
15.433,-87.917
15.766786,-86.833055
14.752578,-85.986703
35.724533,51.40519
54.607712,-5.95621
-12.618733,-73.787498
15.542342,-91.165829
-6.779131,-79.83942
13.253889,-88.247778
13.253889,-88.247778
15.50167,-88.02774
13.253889,-88.247778
12.19896,-86.7622
-26.184113,28.033232
15.347892,-90.87235
-33.010693,-71.527794
-33.010693,-71.527794
6.828333,-75.513056
7.243889,-76.435556
14.622869,-90.529068
13.483333,-88.466667
14.581397,-85.555186
54.713382,-6.216761
13.816671,-89.03337
-26.184113,28.033232
15.50167,-88.02774
8.408869,-75.581913
43.370873,-8.395835
6.95284,-71.87514
6.313712,-73.950146
7.172043,-75.763873
13.676944,-89.279722
55.011562,-7.312045
41.763325,-72.674069
13.785793,100.560852
-28.468969,-65.77946
-28.468969,-65.77946
-20.297541,-40.295942
-20.297541,-40.295942
13.445104,-88.246118
13.284444,-88.126389
7.060051,-73.853115
6.011997,-75.687716
4.99243,-76.01866
6.44284,-73.3367
7.172043,-75.763873
13.253889,-88.247778
13.61177,-88.026466
13.091683,-86.000314
13.69288,-89.199161
13.69288,-89.199161
13.69288,-89.199161
43.291618,-1.977903
-29.890769,30.975174
31.50547,74.34288
14.622869,-90.529068
13.253889,-88.247778
13.662336,-86.437449
15.927994,-90.729117
-23.550711,-46.633475
-13.172885,-74.294964
-19.572167,-65.75499
-23.532875,-46.791832
-33.050125,-71.612251
-33.050125,-71.612251
-33.366238,-70.505302
14.622869,-90.529068
-12.787149,-74.973207
4.522335,-76.036389
13.558889,-88.43
13.85,-88.3
12.931667,-87.548883
11.01844,-84.39811
-12.787149,-74.973207
-2.450775,-54.700964
13.824224,-88.485189
13.195382,-86.167644
13.212326,-86.110558
-12.939782,-74.247478
13.304902,-86.186265
11.948379,-86.300271
54.347539,-6.656108
54.347539,-6.656108
-12.939782,-74.247478
4.814278,-75.694558
-14.31884,-74.378173
13.824224,-88.485189
14.581397,-85.555186
14.581397,-85.555186
13.880321,-86.1678
12.753489,-87.390392
7.14266,-71.971627
-33.547778,-70.944444
-13.242055,-74.35445
49.971312,8.345425
54.42071,-6.443767
3.429344,-76.516037
13.69288,-89.199161
55.011562,-7.312045
41.981796,2.8237
31.326015,75.576183
30.898024,75.860077
40.697132,-73.931351
31.633078,74.878288
31.633078,74.878288
13.550007,-85.783292
12.636857,-86.060138
12.77675,-87.34012
13.079598,-86.61748
54.832648,-6.601738
54.347539,-6.656108
54.183052,-6.341388
54.347539,-6.656108
-23.305357,-51.170709
35.871435,128.601445
16.912033,-90.299578
16.783116,-90.116653
15.50167,-88.02774
-10.271667,-76.388889
14.538478,-91.415736
13.69288,-89.199161
-5.060322,-79.536961
-16.509317,-68.10434
-33.010693,-71.527794
13.69288,-89.199161
31.633078,74.878288
13.616667,-88.766667
13.594212,-88.774648
13.536835,-88.780584
16.912033,-90.299578
25.01126,55.06116
14.622869,-90.529068
14.622869,-90.529068
14.707285,-91.756557
47.4618,7.99822
15.50167,-88.02774
14.0833,-87.2167
-13.012617,-73.980897
7.083241,125.600998
31.633078,74.878288
14.581397,-85.555186
13.436741,-86.703085
13.4138,-86.6111
6.926948,-68.524715
2.535935,-75.52767
3.429344,-76.516037
13.746389,-86.709722
-12.58,-73.859722
-12.597099,-73.830879
6.28004,-75.442728
6.242026,-75.564766
6.242026,-75.564766
13.5,-88.35
11.21821,-85.61359
14.622869,-90.529068
14.622869,-90.529068
54.50853,-6.763131
54.50853,-6.763131
54.489224,-6.920883
54.819164,-7.467909
54.50853,-6.763131
54.594562,-6.931393
-26.671954,27.92939
-33.366238,-70.505302
43.296482,5.36978
9.933333,-84.083333
-13.333333,-75.7
14.622869,-90.529068
14.041856,-91.527182
14.041856,-91.527182
32.078037,36.095388
43.296482,5.36978
13.729643,-87.569391
54.515694,-6.055724
54.515694,-6.055724
54.553417,-6.003314
54.788077,-7.47303
-6.875968,-79.922097
9.933333,-84.083333
13.85,-88.85
-13.796667,-73.988056
43.320664,-3.020252
15.433333,-90.833333
54.183052,-6.341388
54.103436,-6.193593
-6.875968,-79.922097
13.491242,-88.173134
13.491242,-88.173134
13.824224,-88.485189
13.516667,-88.383333
13.594212,-88.774648
15.594288,-90.149499
54.077313,-6.608787
54.077313,-6.608787
-33.366238,-70.505302
-22.567335,17.083271
33.403659,35.273238
13.6,-88.85
43.258434,-2.921819
11.478161,-84.773332
11.478161,-84.773332
10.981412,-74.778319
4.667128,-74.106056
4.667128,-74.106056
13.586201,-88.750773
54.328629,-5.716669
54.645861,-6.745149
35.724533,51.40519
42.699997,9.447317
42.699997,9.447317
14.622869,-90.529068
4.667128,-74.106056
7.333333,-75.533333
11.08533,-85.70826
13.6772,-86.3153
42.699997,9.447317
42.699997,9.447317
42.699997,9.447317
42.699997,9.447317
42.699997,9.447317
42.699997,9.447317
42.309409,9.149022
42.699997,9.447317
-13.0,-73.983333
16.887781,96.149559
13.888888,-88.901631
13.4138,-86.6111
13.514614,-86.023458
54.347539,-6.656108
14.622869,-90.529068
-13.152712,-74.218628
-25.743364,28.185292
-25.743364,28.185292
-25.743364,28.185292
-33.469115,-70.641997
-33.469115,-70.641997
10.47692,-73.25049
54.607712,-5.95621
-15.65083,-70.321899
-15.65083,-70.321899
-15.65083,-70.321899
-15.65083,-70.321899
-15.65083,-70.321899
-15.65083,-70.321899
-15.65083,-70.321899
-15.65083,-70.321899
-13.273159,-74.205458
43.267549,-1.975814
12.481654,-87.173207
54.607712,-5.95621
-16.509317,-68.10434
-16.509317,-68.10434
-16.509317,-68.10434
11.429303,-84.839174
-24.88171,28.28263
-24.88171,28.28263
38.725299,-9.150036
-33.366238,-70.505302
-13.152712,-74.218628
13.519236,-86.150799
-13.152712,-74.218628
25.774591,-80.214195
13.344322,-88.437463
28.690073,77.213982
28.690073,77.213982
43.311307,-1.900896
-33.366238,-70.505302
13.7,-88.1
31.950001,35.933331
-13.752746,-74.066323
28.585836,77.153336
4.667128,-74.106056
31.448943,74.925262
36.529688,-6.292657
13.414441,-88.343627
13.466667,-88.35
12.19896,-86.7622
6.242026,-75.564766
-29.658879,30.855026
-11.967368,-76.978462
-11.967368,-76.978462
30.733315,76.779418
13.69288,-89.199161
-12.907164,-74.717277
-12.907164,-74.717277
13.830858,-88.226367
14.930957,-91.909924
15.498381,-90.982067
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-14.31884,-74.378173
-14.31884,-74.378173
-14.31884,-74.378173
-14.31884,-74.378173
-11.967368,-76.978462
-11.967368,-76.978462
55.011562,-7.312045
-11.967368,-76.978462
-13.531688,-71.966924
-12.787148,-74.973207
-13.531688,-71.966924
-11.967368,-76.978462
14.403889,-90.698611
14.403889,-90.698611
-12.9131,-74.6914
13.414441,-88.343627
13.805691,-88.145787
43.032888,-2.411348
-15.077533,-73.896667
-13.163874,-74.223564
-10.342906,-76.291959
-13.085123,-74.392929
-9.152779,-76.899144
-12.738612,-74.386982
-12.989709,-74.7205
30.733315,76.779418
30.733315,76.779418
26.200605,92.937574
31.633078,74.878288
13.738762,-89.054916
12.531574,-85.711278
42.340892,-3.699762
-33.366238,-70.505302
-33.366238,-70.505302
13.738644,-88.979856
14.0833,-87.2167
14.622869,-90.529068
43.038712,-76.073792
14.041856,-91.527182
-12.787149,-74.973207
13.697393,-88.007249
13.196432,-85.826866
33.888523,35.503513
-10.680652,-76.259918
-12.787148,-74.973207
-13.152712,-74.218628
-12.738612,-74.386982
-13.063273,-74.227677
-34.61768,-58.444435
16.887781,96.149559
-33.366238,-70.505302
14.03507,-83.38882
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
42.876726,-2.701921
7.06749,-73.16942
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
43.311307,-1.900896
33.888523,35.503513
33.888523,35.503513
12.404408,-86.614807
43.291618,-1.977903
-11.967368,-76.978462
43.001304,-1.891916
54.433435,-6.888252
54.077313,-6.608787
31.50547,74.34288
28.585836,77.153336
13.979407,-89.642816
13.876944,-89.173556
13.00583,-87.50278
-16.509317,-68.10434
19.41362,-102.05278
43.338233,-1.789272
41.890961,12.490069
43.604652,1.444209
54.100327,-7.320463
-33.366238,-70.505302
-33.366238,-70.505302
-9.297478,-75.996312
-29.658879,30.855026
13.052295,-86.589121
13.36502,-86.39846
55.011562,-7.312045
47.657239,-117.341687
-33.050125,-71.612251
33.838966,35.551331
-7.815617,-78.048885
54.607712,-5.95621
-11.967368,-76.978462
42.340892,-3.699762
13.85077,-88.90406
13.733333,-88.883333
13.866196,-89.056153
-17.382789,-66.166439
-12.7299,-74.6662
18.386932,-66.061127
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-17.382789,-66.166439
6.242026,-75.564766
2.44186,-76.60617
-11.967368,-76.978462
14.403889,-90.698611
14.403889,-90.698611
14.403889,-90.698611
14.403889,-90.698611
4.5981,-74.07603
35.689125,139.747742
14.609856,-61.068731
2.95485,-76.26825
6.643708,-73.653621
17.555726,120.838718
2.56426,-72.637985
13.766667,-88.266667
34.166562,132.218848
54.607712,-5.95621
54.819164,-7.467909
-29.861824,31.008293
-26.214336,28.167874
-26.250692,28.441941
-29.861824,31.008293
14.596051,120.978666
48.856644,2.34233
-29.926932,30.996482
33.61441,-93.813484
-12.787148,-74.973207
-12.787148,-74.973207
11.39431,-69.681034
-26.184113,28.033232
-26.184113,28.033232
-26.214336,28.167874
-26.250692,28.441941
33.266151,35.214058
14.622869,-90.529068
6.643708,-73.653621
33.888523,35.503513
4.57432,-75.97467
13.45504,-86.405758
13.544303,-86.165168
13.642435,-86.309272
13.533567,-86.283187
-13.163874,-74.223564
54.953823,-6.480002
14.622869,-90.529068
13.84316,-86.516276
-33.516667,-70.766667
11.478161,-84.773332
-13.152712,-74.218628
-13.152712,-74.218628
38.908642,-77.015381
26.200605,92.937574
33.888523,35.503513
14.622869,-90.529068
33.285523,35.49913
37.99749,23.762728
48.856644,2.34233
28.585836,77.153336
43.047076,-2.204605
-11.967368,-76.978462
-10.680652,-76.259918
-33.366238,-70.505302
34.483474,135.423522
54.347539,-6.656108
14.622869,-90.529068
43.258434,-2.921819
13.130707,-85.971684
31.950001,35.933331
-14.31884,-74.378173
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-12.939782,-74.247478
-14.31884,-74.378173
13.59177,-86.37033
12.19185,-84.101286
31.950001,35.933331
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
54.081876,-5.947138
-12.739473,-74.906971
33.43096,-94.035794
-13.152712,-74.218628
-16.509317,-68.10434
27.186702,56.281669
43.420422,-2.722158
7.38408,-75.68904
13.703735,-88.804566
54.607712,-5.95621
31.950001,35.933331
-16.509317,-68.10434
-11.967368,-76.978462
-11.967368,-76.978462
-11.967368,-76.978462
-16.509317,-68.10434
-16.509317,-68.10434
-33.366238,-70.505302
-33.366238,-70.505302
7.709167,-74.753333
6.828333,-75.513056
6.57223,-76.13663
6.57223,-76.13663
7.709167,-74.753333
-17.966712,-67.116624
-16.509317,-68.10434
-13.242055,-74.35445
-7.815617,-78.048885
-33.366238,-70.505302
-33.366238,-70.505302
15.998761,-61.725646
15.998761,-61.725646
-16.509317,-68.10434
-13.308333,-73.583333
16.2411,-61.5331
16.2411,-61.5331
16.2411,-61.5331
16.020807,-61.746001
-11.967368,-76.978462
54.347539,-6.656108
43.258434,-2.921819
43.258434,-2.921819
26.149794,91.763931
9.26028,29.800167
6.828333,-75.513056
14.622869,-90.529068
54.787715,-6.492314
37.99749,23.762728
-17.783219,-63.182042
-33.366238,-70.505302
0.869892,-73.841906
2.243589,-77.010385
0.435951,-75.52767
13.697393,-88.007249
14.622869,-90.529068
11.966667,-86.0
12.08934,-83.998894
-14.147424,-71.459829
-23.550711,-46.633475
-33.366238,-70.505302
-13.152712,-74.218628
-16.509317,-68.10434
-16.509317,-68.10434
-33.366238,-70.505302
33.550434,35.370964
-33.366238,-70.505302
50.836426,4.367415
13.337963,-88.374588
13.447063,-88.556531
12.710919,-87.023859
-34.170331,-70.740822
16.246518,-61.463322
14.526944,-90.5875
13.252307,-88.439163
35.689125,139.747742
11.197546,-85.51101
10.93886,-83.69796
11.40255,-84.89991
6.242026,-75.564766
31.147131,75.341218
26.149794,91.763931
13.496216,-87.825074
48.856644,2.34233
43.291618,-1.977903
13.85077,-88.90406
15.885051,-61.313878
13.777749,-88.567496
13.85077,-88.90406
14.70208,-91.2506
14.75879,-83.882881
13.333325,-85.372013
14.233737,-83.538859
13.186785,-86.92316
14.06667,-86.06667
54.224159,-6.680845
16.914726,-89.866136
8.173611,-76.059167
13.818333,-87.971389
13.697393,-88.007249
13.745556,-87.873611
4.667128,-74.106056
54.607712,-5.95621
-29.861824,31.008293
42.815372,-1.653616
42.815372,-1.653616
-17.382789,-66.166439
-17.382789,-66.166439
-16.509317,-68.10434
14.297778,-90.786944
53.361675,-6.245485
-11.967368,-76.978462
-11.967368,-76.978462
-33.366238,-70.505302
-33.366238,-70.505302
-33.366238,-70.505302
14.622869,-90.529068
-12.939782,-74.247478
54.463367,-6.328597
